0.701960802078247,0.650980412960052,0.635294139385223
0.748980700969696,0.692645072937012,0.657449841499329
0.796000599861145,0.734309673309326,0.679605603218079
0.843020498752594,0.775974333286285,0.701761305332184
0.890040397644043,0.817638993263245,0.723917007446289
0.937060296535492,0.859303593635559,0.746072769165039
0.984080195426941,0.900968253612518,0.768228471279144
0.977734208106995,0.887863457202911,0.746346354484558
0.971388280391693,0.874758660793304,0.724464297294617
0.965042293071747,0.861653864383698,0.702582180500031
0.958696365356445,0.848549067974091,0.680700063705444
0.952350378036499,0.835444271564484,0.658817946910858
0.946004450321198,0.822339475154877,0.636935889720917
0.939658463001251,0.80923467874527,0.615053772926331
0.931024670600891,0.76935487985611,0.5381720662117
0.922390937805176,0.729475021362305,0.461290329694748
0.913757145404816,0.689595222473145,0.384408593177795
0.905123353004456,0.64971536397934,0.307526886463165
0.896489560604095,0.609835565090179,0.230645164847374
0.887855768203735,0.569955706596375,0.153763443231583
0.87922203540802,0.530075907707214,0.0768817216157913
0.87058824300766,0.490196079015732,0
0.86687308549881,0.485448926687241,0
0.86315792798996,0.480701744556427,0
0.859442710876465,0.475954592227936,0
0.855727553367615,0.471207439899445,0
0.852012395858765,0.466460257768631,0
0.848297238349915,0.46171310544014,0
0.844582080841064,0.456965953111649,0
0.84086686372757,0.452218770980835,0
0.837151706218719,0.447471618652344,0
0.833436548709869,0.442724466323853,0
0.829721391201019,0.437977313995361,0
0.826006174087524,0.433230131864548,0
0.822291016578674,0.428482979536057,0
0.818575859069824,0.423735827207565,0
0.814860701560974,0.418988645076752,0
0.811145544052124,0.41424149274826,0
0.807430326938629,0.409494340419769,0
0.803715169429779,0.404747158288956,0
0.800000011920929,0.400000005960464,0
0.800000011920929,0.373333334922791,0
0.800000011920929,0.346666663885117,0
0.800000011920929,0.319999992847443,0
0.800000011920929,0.293333351612091,0
0.800000011920929,0.266666680574417,0
0.800000011920929,0.240000009536743,0
0.800000011920929,0.213333338499069,0
0.800000011920929,0.186666667461395,0
0.800000011920929,0.160000011324883,0
0.800000011920929,0.133333340287209,0
0.784894704818726,0.113580249249935,0
0.769789397716522,0.0938271656632423,0
0.754684090614319,0.0740740746259689,0
0.73957884311676,0.0543209910392761,0
0.724473536014557,0.034567903727293,0
0.709368228912354,0.0148148154839873,0
0.657889842987061,0.0412698425352573,0.0470588244497776
0.606411457061768,0.0677248686552048,0.0941176488995552
0.554933130741119,0.0941798985004425,0.141176477074623
0.503454744815826,0.1206349208951,0.18823529779911
0.451976358890533,0.147089943289757,0.235294118523598
0.400498002767563,0.173544973134995,0.282352954149246
0.34901961684227,0.200000002980232,0.329411774873734
